Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K13n356,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 19, (-1, -1): 35, (0, 0): 43, (1, 1): 35, (2, 2): 19, (3, 3): 6, (4, 4): 1}",165,False,0,2,0,0
K13n357,True,3,4,"{(-4, -5): 1, (-3, -4): 7, (-2, -3): 22, (-1, -2): 41, (0, -1): 49, (1, 0): 41, (2, 1): 22, (3, 2): 7, (4, 3): 1}",191,False,1,2,1,1
K13n358,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -3): 1, (-2, -2): 13, (-1, -2): 4, (-1, -1): 21, (0, -1): 6, (0, 0): 25, (1, 0): 4, (1, 1): 21, (2, 1): 1, (2, 2): 13, (3, 3): 5, (4, 4): 1}",121,False,0,2,0,0
K13n359,True,3,4,"{(-4, -5): 1, (-3, -4): 8, (-2, -3): 25, (-1, -2): 47, (0, -1): 57, (1, 0): 47, (2, 1): 25, (3, 2): 8, (4, 3): 1}",219,False,1,2,1,1
K13n360,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-3, -4): 1, (-2, -4): 14, (-2, -3): 3, (-1, -3): 22, (-1, -2): 3, (0, -2): 25, (0, -1): 2, (1, -1): 22, (1, 0): 3, (2, 0): 14, (2, 1): 3, (3, 1): 5, (3, 2): 1, (4, 2): 1}",125,False,1,2,2,2
K13n361,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 17, (-1, -2): 21, (0, -1): 21, (1, 0): 21, (2, 1): 17, (3, 2): 9, (4, 3): 2}",119,False,1,2,1,1
K13n362,False,NaN,3,"{(-3, -5): 3, (-2, -4): 18, (-1, -3): 42, (0, -2): 55, (1, -1): 42, (2, 0): 18, (3, 1): 3}",181,False,1,2,2,2
K13n363,False,NaN,3,"{(-3, -3): 1, (-3, -2): 2, (-2, -2): 3, (-2, -1): 9, (-1, -1): 3, (-1, 0): 19, (0, 0): 2, (0, 1): 23, (1, 1): 3, (1, 2): 19, (2, 2): 3, (2, 3): 9, (3, 3): 1, (3, 4): 2}",99,False,-1,2,0,-1
K13n364,True,3,5,"{(-5, -7): 1, (-4, -6): 4, (-3, -5): 9, (-2, -4): 15, (-1, -3): 18, (0, -2): 19, (1, -1): 18, (2, 0): 15, (3, 1): 9, (4, 2): 4, (5, 3): 1}",113,False,1,2,2,2
K13n365,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 20, (-1, -2): 32, (0, -1): 37, (1, 0): 32, (2, 1): 20, (3, 2): 9, (4, 3): 2}",163,False,1,2,1,1
K13n366,False,NaN,4,"{(-4, -5): 1, (-4, -4): 1, (-3, -4): 3, (-3, -3): 4, (-2, -3): 3, (-2, -2): 7, (-1, -2): 1, (-1, -1): 9, (0, 0): 11, (1, 0): 1, (1, 1): 9, (2, 1): 3, (2, 2): 7, (3, 2): 3, (3, 3): 4, (4, 3): 1, (4, 4): 1}",69,False,0,2,0,0
K13n367,False,NaN,4,"{(-4, -5): 2, (-3, -4): 8, (-2, -3): 18, (-1, -2): 31, (0, -1): 37, (1, 0): 31, (2, 1): 18, (3, 2): 8, (4, 3): 2}",155,False,1,2,1,1
K13n368,False,NaN,3,"{(-3, -5): 5, (-2, -4): 22, (-1, -3): 43, (0, -2): 53, (1, -1): 43, (2, 0): 22, (3, 1): 5}",193,False,1,2,2,2
K13n369,False,NaN,3,"{(-3, -3): 2, (-3, -2): 1, (-2, -2): 7, (-2, -1): 3, (-1, -1): 12, (-1, 0): 3, (0, 0): 15, (0, 1): 2, (1, 1): 12, (1, 2): 3, (2, 2): 7, (2, 3): 3, (3, 3): 2, (3, 4): 1}",73,False,0,2,0,0
K13n370,False,NaN,4,"{(-4, -6): 2, (-3, -5): 9, (-2, -4): 21, (-1, -3): 30, (0, -2): 33, (1, -1): 30, (2, 0): 21, (3, 1): 9, (4, 2): 2}",157,False,1,2,2,2
K13n371,False,NaN,3,"{(-3, -4): 4, (-2, -3): 21, (-1, -2): 50, (0, -1): 65, (1, 0): 50, (2, 1): 21, (3, 2): 4}",215,False,1,2,1,1
K13n372,False,NaN,3,"{(-3, -4): 1, (-3, -3): 1, (-2, -3): 4, (-2, -2): 5, (-1, -2): 7, (-1, -1): 11, (0, -1): 8, (0, 0): 15, (1, 0): 7, (1, 1): 11, (2, 1): 4, (2, 2): 5, (3, 2): 1, (3, 3): 1}",81,False,0,2,0,0
K13n373,False,NaN,4,"{(-4, -6): 2, (-3, -5): 9, (-2, -4): 21, (-1, -3): 30, (0, -2): 33, (1, -1): 30, (2, 0): 21, (3, 1): 9, (4, 2): 2}",157,False,1,2,2,2
K13n374,False,NaN,3,"{(-3, -4): 4, (-2, -3): 21, (-1, -2): 50, (0, -1): 65, (1, 0): 50, (2, 1): 21, (3, 2): 4}",215,False,1,2,1,1
K13n375,False,NaN,3,"{(-3, -4): 1, (-3, -3): 1, (-2, -3): 4, (-2, -2): 5, (-1, -2): 7, (-1, -1): 11, (0, -1): 8, (0, 0): 15, (1, 0): 7, (1, 1): 11, (2, 1): 4, (2, 2): 5, (3, 2): 1, (3, 3): 1}",81,False,0,2,0,0
K13n376,True,2,4,"{(-4, -6): 1, (-3, -5): 6, (-2, -4): 14, (-1, -3): 20, (0, -2): 23, (1, -1): 20, (2, 0): 14, (3, 1): 6, (4, 2): 1}",105,False,1,2,2,2
K13n377,True,5,4,"{(-4, -3): 1, (-3, -2): 6, (-2, -1): 18, (-1, 0): 34, (0, 1): 41, (1, 2): 34, (2, 3): 18, (3, 4): 6, (4, 5): 1}",159,False,-1,2,0,-1
K13n378,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-3, -5): 1, (-2, -5): 2, (-2, -4): 6, (-1, -3): 16, (0, -2): 23, (1, -1): 16, (2, -1): 2, (2, 0): 6, (3, 0): 3, (3, 1): 1, (4, 1): 1}",81,False,1,2,3,3
K13n379,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 18, (-1, -2): 36, (0, -1): 45, (1, 0): 36, (2, 1): 18, (3, 2): 6, (4, 3): 1}",167,False,1,2,1,1
K13n380,True,2,4,"{(-4, -6): 1, (-3, -5): 6, (-2, -4): 14, (-1, -3): 18, (0, -2): 19, (1, -1): 18, (2, 0): 14, (3, 1): 6, (4, 2): 1}",97,False,1,2,2,2
K13n381,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 16, (-1, -2): 26, (0, -1): 29, (1, 0): 26, (2, 1): 16, (3, 2): 6, (4, 3): 1}",127,False,1,2,1,1
K13n382,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 20, (-1, -1): 40, (0, 0): 51, (1, 1): 40, (2, 2): 20, (3, 3): 6, (4, 4): 1}",185,False,0,2,0,0
K13n383,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-3, -4): 1, (-2, -4): 4, (-2, -3): 6, (-1, -3): 2, (-1, -2): 16, (0, -1): 21, (1, -1): 2, (1, 0): 16, (2, 0): 4, (2, 1): 6, (3, 1): 3, (3, 2): 1, (4, 2): 1}",87,False,1,2,2,2
K13n384,True,2,4,"{(-4, -6): 1, (-3, -5): 6, (-2, -4): 20, (-1, -3): 38, (0, -2): 47, (1, -1): 38, (2, 0): 20, (3, 1): 6, (4, 2): 1}",177,False,1,2,2,2
K13n385,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 16, (-1, -2): 28, (0, -1): 33, (1, 0): 28, (2, 1): 16, (3, 2): 6, (4, 3): 1}",135,False,1,2,1,1
K13n386,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 13, (-1, 0): 24, (0, 1): 29, (1, 2): 24, (2, 3): 13, (3, 4): 5, (4, 5): 1}",115,False,-1,2,0,-1
K13n387,True,2,4,"{(-4, -6): 1, (-3, -5): 7, (-2, -4): 19, (-1, -3): 30, (0, -2): 35, (1, -1): 30, (2, 0): 19, (3, 1): 7, (4, 2): 1}",149,False,1,2,2,2
K13n388,True,5,4,"{(-4, -3): 1, (-3, -3): 1, (-3, -2): 4, (-2, -2): 4, (-2, -1): 5, (-1, -1): 8, (-1, 0): 2, (0, 0): 11, (1, 1): 8, (1, 2): 2, (2, 2): 4, (2, 3): 5, (3, 3): 1, (3, 4): 4, (4, 5): 1}",61,False,0,2,0,0
K13n389,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 13, (-1, -2): 22, (0, -1): 25, (1, 0): 22, (2, 1): 13, (3, 2): 5, (4, 3): 1}",107,False,1,2,1,1
K13n390,True,4,4,"{(-4, -4): 1, (-3, -3): 7, (-2, -2): 19, (-1, -1): 32, (0, 0): 39, (1, 1): 32, (2, 2): 19, (3, 3): 7, (4, 4): 1}",157,False,0,2,0,0
K13n391,True,3,4,"{(-4, -5): 1, (-3, -5): 1, (-3, -4): 4, (-2, -4): 2, (-2, -3): 7, (-1, -3): 3, (-1, -2): 11, (0, -2): 4, (0, -1): 13, (1, -1): 3, (1, 0): 11, (2, 0): 2, (2, 1): 7, (3, 1): 1, (3, 2): 4, (4, 3): 1}",75,False,1,2,1,1
K13n392,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 18, (-1, -1): 32, (0, 0): 39, (1, 1): 32, (2, 2): 18, (3, 3): 6, (4, 4): 1}",153,False,0,2,0,0
K13n393,True,1,4,"{(-4, -7): 1, (-3, -6): 6, (-2, -5): 14, (-1, -4): 22, (0, -3): 25, (1, -2): 22, (2, -1): 14, (3, 0): 6, (4, 1): 1}",111,False,1,2,3,3
K13n394,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 15, (-1, -1): 28, (0, 0): 35, (1, 1): 28, (2, 2): 15, (3, 3): 5, (4, 4): 1}",133,False,0,2,0,0
K13n395,True,3,4,"{(-4, -5): 1, (-3, -4): 7, (-2, -3): 21, (-1, -2): 38, (0, -1): 45, (1, 0): 38, (2, 1): 21, (3, 2): 7, (4, 3): 1}",179,False,1,2,1,1
K13n396,True,4,4,"{(-4, -4): 1, (-3, -4): 1, (-3, -3): 4, (-2, -3): 4, (-2, -2): 7, (-1, -2): 8, (-1, -1): 6, (0, -1): 9, (0, 0): 4, (1, 0): 8, (1, 1): 6, (2, 1): 4, (2, 2): 7, (3, 2): 1, (3, 3): 4, (4, 4): 1}",75,False,1,2,1,1
K13n397,False,NaN,3,"{(-3, -3): 2, (-2, -2): 7, (-1, -1): 12, (-1, 0): 1, (0, 0): 14, (0, 1): 1, (1, 1): 12, (1, 2): 1, (2, 2): 7, (3, 3): 2}",59,False,-1,2,0,-1
K13n398,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 20, (0, 0): 27, (1, 1): 20, (2, 2): 9, (3, 3): 2}",89,False,0,2,0,0
K13n399,False,NaN,3,"{(-3, -4): 2, (-2, -3): 13, (-1, -2): 30, (0, -1): 37, (1, 0): 30, (2, 1): 13, (3, 2): 2}",127,False,1,2,1,1
K13n400,False,NaN,3,"{(-3, -3): 2, (-2, -3): 2, (-2, -2): 7, (-1, -2): 4, (-1, -1): 8, (0, -1): 4, (0, 0): 7, (1, 0): 4, (1, 1): 8, (2, 1): 2, (2, 2): 7, (3, 3): 2}",57,False,0,2,0,0
K13n401,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 27, (0, -1): 35, (1, 0): 27, (2, 1): 11, (3, 2): 2}",115,False,1,2,1,1
K13n402,False,NaN,3,"{(-3, -5): 2, (-2, -4): 11, (-1, -3): 23, (0, -2): 29, (1, -1): 23, (2, 0): 11, (3, 1): 2}",101,False,1,2,2,2
K13n403,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 18, (0, 0): 23, (1, 1): 18, (2, 2): 9, (3, 3): 2}",81,False,0,2,0,0
K13n404,False,NaN,3,"{(-3, -4): 2, (-2, -3): 13, (-1, -2): 32, (0, -1): 41, (1, 0): 32, (2, 1): 13, (3, 2): 2}",135,False,1,2,1,1
K13n405,False,NaN,3,"{(-3, -3): 2, (-2, -3): 1, (-2, -2): 10, (-1, -2): 2, (-1, -1): 20, (0, -1): 2, (0, 0): 25, (1, 0): 2, (1, 1): 20, (2, 1): 1, (2, 2): 10, (3, 3): 2}",97,False,0,2,0,0
K13n406,False,NaN,3,"{(-3, -4): 2, (-2, -3): 15, (-1, -2): 41, (0, -1): 55, (1, 0): 41, (2, 1): 15, (3, 2): 2}",171,False,1,2,1,1
K13n407,False,NaN,3,"{(-3, -5): 2, (-2, -4): 8, (-2, -3): 1, (-1, -3): 13, (-1, -2): 4, (0, -2): 15, (0, -1): 6, (1, -1): 13, (1, 0): 4, (2, 0): 8, (2, 1): 1, (3, 1): 2}",77,False,1,2,2,2
K13n408,False,NaN,3,"{(-3, -4): 3, (-2, -3): 17, (-1, -2): 43, (0, -1): 57, (1, 0): 43, (2, 1): 17, (3, 2): 3}",183,False,1,2,1,1
K13n409,True,0,3,"{(-3, -6): 1, (-2, -5): 1, (-2, -4): 5, (-1, -3): 18, (0, -2): 27, (1, -1): 18, (2, -1): 1, (2, 0): 5, (3, 0): 1}",77,False,1,2,3,3
K13n410,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 14, (-1, -1): 22, (0, 0): 27, (1, 1): 22, (2, 2): 14, (3, 3): 6, (4, 4): 1}",113,False,0,2,0,0
K13n411,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 18, (-1, -2): 32, (0, -1): 37, (1, 0): 32, (2, 1): 18, (3, 2): 6, (4, 3): 1}",151,False,1,2,1,1
K13n412,True,3,4,"{(-4, -5): 1, (-3, -4): 3, (-3, -3): 1, (-2, -3): 4, (-2, -2): 4, (-1, -2): 5, (-1, -1): 7, (0, -1): 5, (0, 0): 8, (1, 0): 5, (1, 1): 7, (2, 1): 4, (2, 2): 4, (3, 2): 3, (3, 3): 1, (4, 3): 1}",63,False,1,2,1,1
K13n413,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 5, (-1, -3): 7, (-1, -2): 1, (0, -2): 8, (0, -1): 1, (1, -1): 7, (1, 0): 1, (2, 0): 5, (3, 1): 3, (4, 2): 1}",43,False,1,2,1,1
K13n414,False,NaN,3,"{(-3, -4): 2, (-2, -3): 7, (-1, -2): 12, (0, -1): 14, (0, 0): 1, (1, 0): 12, (2, 1): 7, (3, 2): 2}",57,False,0,2,0,0
K13n415,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 18, (0, 0): 23, (1, 1): 18, (2, 2): 9, (3, 3): 2}",81,False,0,2,0,0
K13n416,False,NaN,3,"{(-3, -4): 2, (-2, -3): 13, (-1, -2): 32, (0, -1): 41, (1, 0): 32, (2, 1): 13, (3, 2): 2}",135,False,1,2,1,1
K13n417,False,NaN,3,"{(-3, -3): 2, (-2, -3): 1, (-2, -2): 10, (-1, -2): 2, (-1, -1): 20, (0, -1): 2, (0, 0): 25, (1, 0): 2, (1, 1): 20, (2, 1): 1, (2, 2): 10, (3, 3): 2}",97,False,0,2,0,0
K13n418,False,NaN,3,"{(-3, -4): 2, (-2, -3): 15, (-1, -2): 41, (0, -1): 55, (1, 0): 41, (2, 1): 15, (3, 2): 2}",171,False,1,2,1,1
K13n419,False,NaN,3,"{(-3, -5): 2, (-2, -4): 8, (-2, -3): 1, (-1, -3): 13, (-1, -2): 4, (0, -2): 15, (0, -1): 6, (1, -1): 13, (1, 0): 4, (2, 0): 8, (2, 1): 1, (3, 1): 2}",77,False,1,2,2,2
K13n420,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 9, (-1, -1): 2, (0, -1): 10, (0, 0): 5, (1, 0): 9, (1, 1): 2, (2, 1): 5, (3, 2): 1}",49,False,0,2,0,0
K13n421,True,1,4,"{(-4, -7): 1, (-3, -6): 5, (-2, -5): 10, (-1, -4): 14, (0, -3): 16, (0, -2): 1, (1, -2): 14, (2, -1): 10, (3, 0): 5, (4, 1): 1}",77,False,1,2,3,3
K13n422,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 12, (-1, -2): 20, (0, -1): 23, (1, 0): 20, (2, 1): 12, (3, 2): 5, (4, 3): 1}",99,False,1,2,1,1
K13n423,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 12, (-1, -2): 20, (0, -1): 23, (1, 0): 20, (2, 1): 12, (3, 2): 5, (4, 3): 1}",99,False,1,2,1,1
K13n424,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 14, (-1, 0): 26, (0, 1): 31, (1, 2): 26, (2, 3): 14, (3, 4): 5, (4, 5): 1}",123,False,-1,2,0,-1
K13n425,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 12, (-1, -3): 18, (0, -2): 21, (1, -1): 18, (2, 0): 12, (3, 1): 5, (4, 2): 1}",93,False,1,2,2,2
K13n426,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 14, (3, 3): 5, (4, 4): 1}",117,False,0,2,0,0
K13n427,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 14, (3, 3): 5, (4, 4): 1}",117,False,0,2,0,0
K13n428,True,6,4,"{(-4, -2): 1, (-3, -1): 5, (-2, 0): 16, (-1, 1): 30, (0, 2): 37, (1, 3): 30, (2, 4): 16, (3, 5): 5, (4, 6): 1}",141,False,-1,2,-1,-2
K13n429,True,0,4,"{(-4, -8): 1, (-3, -7): 1, (-3, -6): 2, (-2, -5): 12, (-1, -4): 30, (0, -3): 39, (1, -2): 30, (2, -1): 12, (3, -1): 1, (3, 0): 2, (4, 0): 1}",131,False,1,2,4,4
K13n430,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 7, (-2, -3): 1, (-1, -3): 12, (-1, -2): 4, (0, -2): 15, (0, -1): 6, (1, -1): 12, (1, 0): 4, (2, 0): 7, (2, 1): 1, (3, 1): 3, (4, 2): 1}",77,False,1,2,2,2
K13n431,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-3, -4): 1, (-2, -4): 9, (-2, -3): 3, (-1, -3): 11, (-1, -2): 3, (0, -2): 11, (0, -1): 2, (1, -1): 11, (1, 0): 3, (2, 0): 9, (2, 1): 3, (3, 1): 4, (3, 2): 1, (4, 2): 1}",77,False,1,2,2,2
K13n432,True,4,4,"{(-4, -4): 1, (-3, -3): 7, (-2, -2): 24, (-1, -1): 46, (0, 0): 57, (1, 1): 46, (2, 2): 24, (3, 3): 7, (4, 4): 1}",213,False,0,2,0,0
K13n433,True,1,4,"{(-4, -7): 1, (-3, -6): 4, (-3, -5): 1, (-2, -5): 6, (-2, -4): 4, (-1, -4): 5, (-1, -3): 7, (0, -3): 4, (0, -2): 9, (1, -2): 5, (1, -1): 7, (2, -1): 6, (2, 0): 4, (3, 0): 4, (3, 1): 1, (4, 1): 1}",69,False,1,2,3,3
K13n434,True,3,4,"{(-4, -5): 1, (-3, -4): 7, (-2, -3): 20, (-1, -2): 36, (0, -1): 43, (1, 0): 36, (2, 1): 20, (3, 2): 7, (4, 3): 1}",171,False,1,2,1,1
K13n435,True,3,4,"{(-4, -5): 1, (-3, -4): 7, (-2, -3): 20, (-1, -2): 36, (0, -1): 43, (1, 0): 36, (2, 1): 20, (3, 2): 7, (4, 3): 1}",171,False,1,2,1,1
K13n436,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 10, (-1, -1): 16, (0, 0): 19, (1, 1): 16, (2, 2): 10, (3, 3): 4, (4, 4): 1}",81,False,0,2,0,0
K13n437,True,6,4,"{(-4, -2): 1, (-3, -1): 4, (-2, 0): 12, (-1, 1): 22, (0, 2): 27, (1, 3): 22, (2, 4): 12, (3, 5): 4, (4, 6): 1}",105,False,-1,2,-1,-2
K13n438,True,1,4,"{(-4, -7): 1, (-3, -6): 6, (-2, -5): 14, (-1, -4): 22, (0, -3): 25, (1, -2): 22, (2, -1): 14, (3, 0): 6, (4, 1): 1}",111,False,1,2,3,3
K13n439,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 16, (-1, -2): 28, (0, -1): 33, (1, 0): 28, (2, 1): 16, (3, 2): 6, (4, 3): 1}",135,False,1,2,1,1
K13n440,True,4,4,"{(-4, -4): 1, (-3, -4): 1, (-3, -3): 5, (-2, -3): 2, (-2, -2): 12, (-1, -2): 1, (-1, -1): 17, (0, 0): 19, (1, 0): 1, (1, 1): 17, (2, 1): 2, (2, 2): 12, (3, 2): 1, (3, 3): 5, (4, 4): 1}",97,False,0,2,0,0
K13n441,True,6,4,"{(-4, -2): 1, (-3, -2): 2, (-3, -1): 2, (-2, -1): 9, (-2, 0): 1, (-1, 0): 22, (0, 1): 29, (1, 2): 22, (2, 3): 9, (2, 4): 1, (3, 4): 2, (3, 5): 2, (4, 6): 1}",103,False,-1,2,0,-1
K13n442,False,NaN,4,"{(-4, -8): 3, (-3, -7): 10, (-2, -6): 18, (-1, -5): 22, (0, -4): 23, (1, -3): 22, (2, -2): 18, (3, -1): 10, (4, 0): 3}",129,False,1,2,4,4
K13n443,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 21, (0, -1): 23, (1, 0): 21, (2, 1): 11, (3, 2): 2}",91,False,1,2,1,1
K13n444,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 29, (0, 0): 41, (1, 1): 29, (2, 2): 11, (3, 3): 2}",125,False,0,2,0,0
K13n445,False,NaN,3,"{(-3, -5): 2, (-2, -4): 5, (-2, -3): 2, (-1, -3): 3, (-1, -2): 8, (0, -2): 1, (0, -1): 12, (1, -1): 3, (1, 0): 8, (2, 0): 5, (2, 1): 2, (3, 1): 2}",53,False,1,2,2,2
K13n446,True,2,3,"{(-3, -4): 1, (-2, -3): 3, (-2, -2): 1, (-1, -2): 5, (-1, -1): 3, (0, -1): 6, (0, 0): 5, (1, 0): 5, (1, 1): 3, (2, 1): 3, (2, 2): 1, (3, 2): 1}",37,False,0,2,0,0
K13n447,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 10, (-1, -1): 16, (0, 0): 19, (1, 1): 16, (2, 2): 10, (3, 3): 4, (4, 4): 1}",81,False,0,2,0,0
K13n448,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 16, (-1, -2): 28, (0, -1): 33, (1, 0): 28, (2, 1): 16, (3, 2): 6, (4, 3): 1}",135,False,1,2,1,1
K13n449,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 10, (-1, -2): 2, (-1, -1): 18, (0, -1): 4, (0, 0): 23, (1, 0): 2, (1, 1): 18, (2, 2): 10, (3, 3): 4, (4, 4): 1}",97,False,0,2,0,0
K13n450,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-3, -4): 1, (-2, -4): 4, (-2, -3): 5, (-1, -3): 3, (-1, -2): 13, (0, -2): 2, (0, -1): 17, (1, -1): 3, (1, 0): 13, (2, 0): 4, (2, 1): 5, (3, 1): 3, (3, 2): 1, (4, 2): 1}",79,False,1,2,1,1
K13n451,False,NaN,4,"{(-4, -6): 2, (-3, -5): 9, (-2, -4): 21, (-1, -3): 31, (0, -2): 35, (1, -1): 31, (2, 0): 21, (3, 1): 9, (4, 2): 2}",161,False,1,2,2,2
K13n452,False,NaN,3,"{(-3, -4): 5, (-2, -3): 22, (-1, -2): 48, (0, -1): 61, (1, 0): 48, (2, 1): 22, (3, 2): 5}",211,False,1,2,1,1
K13n453,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-2, -2): 2, (-1, -2): 10, (-1, -1): 8, (0, -1): 13, (0, 0): 12, (1, 0): 10, (1, 1): 8, (2, 1): 4, (2, 2): 2, (3, 2): 1}",75,False,1,2,1,1
K13n454,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 17, (-1, -2): 21, (0, -1): 21, (1, 0): 21, (2, 1): 17, (3, 2): 9, (4, 3): 2}",119,False,1,2,1,1
K13n455,False,NaN,3,"{(-3, -5): 3, (-2, -4): 18, (-1, -3): 42, (0, -2): 55, (1, -1): 42, (2, 0): 18, (3, 1): 3}",181,False,1,2,2,2
K13n456,True,4,3,"{(-3, -2): 1, (-2, -2): 1, (-2, -1): 7, (-1, -1): 4, (-1, 0): 20, (0, 0): 6, (0, 1): 27, (1, 1): 4, (1, 2): 20, (2, 2): 1, (2, 3): 7, (3, 4): 1}",99,False,-1,2,0,-1
K13n457,True,5,5,"{(-5, -5): 1, (-4, -4): 4, (-3, -3): 8, (-2, -2): 14, (-1, -1): 21, (0, 0): 25, (1, 1): 21, (2, 2): 14, (3, 3): 8, (4, 4): 4, (5, 5): 1}",121,False,0,2,0,0
K13n458,False,NaN,4,"{(-4, -7): 2, (-3, -6): 10, (-2, -5): 21, (-1, -4): 29, (0, -3): 31, (1, -2): 29, (2, -1): 21, (3, 0): 10, (4, 1): 2}",155,False,1,2,3,3
K13n459,False,NaN,4,"{(-4, -3): 1, (-4, -2): 1, (-3, -2): 3, (-3, -1): 3, (-2, -1): 4, (-2, 0): 3, (-1, 0): 6, (-1, 1): 1, (0, 1): 7, (1, 2): 6, (1, 3): 1, (2, 3): 4, (2, 4): 3, (3, 4): 3, (3, 5): 3, (4, 5): 1, (4, 6): 1}",51,False,-1,2,0,-1
K13n460,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 19, (-1, -2): 28, (0, -1): 31, (1, 0): 28, (2, 1): 19, (3, 2): 9, (4, 3): 2}",147,False,1,2,1,1
K13n461,False,NaN,3,"{(-3, -5): 4, (-2, -4): 21, (-1, -3): 46, (0, -2): 59, (1, -1): 46, (2, 0): 21, (3, 1): 4}",201,False,1,2,2,2
K13n462,False,NaN,3,"{(-3, -3): 2, (-3, -2): 2, (-2, -2): 6, (-2, -1): 7, (-1, -1): 6, (-1, 0): 10, (0, 0): 5, (0, 1): 10, (1, 1): 6, (1, 2): 10, (2, 2): 6, (2, 3): 7, (3, 3): 2, (3, 4): 2}",81,False,0,2,0,0
K13n463,True,5,4,"{(-4, -3): 1, (-3, -2): 3, (-2, -1): 5, (-1, 0): 8, (0, 1): 9, (1, 2): 8, (2, 3): 5, (3, 4): 3, (4, 5): 1}",43,False,-1,2,0,-1
K13n464,False,NaN,3,"{(-3, -3): 2, (-2, -2): 7, (-1, -1): 12, (0, 0): 15, (1, 1): 12, (2, 2): 7, (3, 3): 2}",57,False,0,2,0,0
K13n465,True,5,4,"{(-4, -3): 1, (-3, -2): 4, (-2, -1): 10, (-1, 0): 18, (0, 1): 21, (1, 2): 18, (2, 3): 10, (3, 4): 4, (4, 5): 1}",87,False,-1,2,0,-1
K13n466,True,2,4,"{(-4, -6): 1, (-3, -5): 6, (-2, -4): 16, (-1, -3): 26, (0, -2): 31, (1, -1): 26, (2, 0): 16, (3, 1): 6, (4, 2): 1}",129,False,1,2,2,2
K13n467,True,5,4,"{(-4, -3): 1, (-3, -3): 1, (-3, -2): 5, (-2, -2): 3, (-2, -1): 9, (-1, -1): 3, (-1, 0): 9, (0, 0): 3, (0, 1): 8, (1, 1): 3, (1, 2): 9, (2, 2): 3, (2, 3): 9, (3, 3): 1, (3, 4): 5, (4, 5): 1}",73,False,0,2,0,0
K13n468,True,3,3,"{(-3, -3): 1, (-2, -2): 3, (-2, -1): 1, (-1, -1): 5, (-1, 0): 3, (0, 0): 6, (0, 1): 3, (1, 1): 5, (1, 2): 3, (2, 2): 3, (2, 3): 1, (3, 3): 1}",35,False,-1,2,0,-1
