Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K10n30,True,4,3,"{(-3, -2): 1, (-2, -2): 1, (-2, -1): 2, (-1, -1): 2, (-1, 0): 1, (0, 0): 3, (1, 1): 2, (1, 2): 1, (2, 2): 1, (2, 3): 2, (3, 4): 1}",17,False,0,2,0,0
K10n31,True,0,3,"{(-3, -6): 1, (-2, -5): 1, (-2, -4): 1, (-1, -3): 4, (0, -2): 7, (1, -1): 4, (2, -1): 1, (2, 0): 1, (3, 0): 1}",21,False,1,2,3,3
K10n32,True,3,3,"{(-3, -3): 1, (-2, -2): 3, (-1, -1): 5, (0, 0): 7, (1, 1): 5, (2, 2): 3, (3, 3): 1}",25,False,0,2,0,0
K10n33,True,4,3,"{(-3, -2): 1, (-2, -1): 4, (-1, 0): 8, (0, 1): 9, (1, 2): 8, (2, 3): 4, (3, 4): 1}",35,False,-1,2,0,-1
K10n34,True,5,3,"{(-3, -1): 1, (-2, 0): 6, (-1, 1): 11, (0, 2): 13, (1, 3): 11, (2, 4): 6, (3, 5): 1}",49,False,-1,2,-1,-2
K10n35,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-1, -1): 10, (0, 0): 15, (1, 1): 10, (2, 2): 4, (3, 3): 1}",45,False,0,2,0,0
K10n36,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-1, -2): 9, (0, -1): 11, (1, 0): 9, (2, 1): 4, (3, 2): 1}",39,False,1,2,1,1
K10n37,True,1,3,"{(-3, -5): 1, (-2, -4): 4, (-1, -3): 4, (0, -2): 3, (1, -1): 4, (2, 0): 4, (3, 1): 1}",21,False,1,2,2,2
K10n38,True,0,3,"{(-3, -6): 1, (-2, -5): 1, (-2, -4): 1, (-1, -3): 2, (0, -2): 3, (1, -1): 2, (2, -1): 1, (2, 0): 1, (3, 0): 1}",13,False,1,2,3,3
K10n39,False,NaN,2,"{(-2, -1): 3, (-1, 0): 9, (0, 1): 11, (1, 2): 9, (2, 3): 3}",35,False,-1,2,0,-1
K10n40,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 12, (0, -1): 15, (1, 0): 12, (2, 1): 5, (3, 2): 1}",51,False,1,2,1,1
K10n41,False,NaN,2,"{(-2, -2): 3, (-1, -1): 11, (0, 0): 17, (1, 1): 11, (2, 2): 3}",45,False,0,2,0,0
K10n42,False,NaN,2,"{(-2, -1): 2, (-1, 0): 10, (0, 1): 15, (1, 2): 10, (2, 3): 2}",39,False,-1,2,0,-1
K11a1,False,NaN,3,"{(-3, -4): 2, (-2, -3): 12, (-1, -2): 30, (0, -1): 39, (1, 0): 30, (2, 1): 12, (3, 2): 2}",127,False,1,2,1,1
K11a2,False,NaN,3,"{(-3, -5): 3, (-2, -4): 15, (-1, -3): 31, (0, -2): 39, (1, -1): 31, (2, 0): 15, (3, 1): 3}",137,False,1,2,2,2
K11a3,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 13, (-1, 0): 24, (0, 1): 29, (1, 2): 24, (2, 3): 13, (3, 4): 5, (4, 5): 1}",115,False,-1,2,0,-1
K11a4,False,NaN,3,"{(-3, -3): 2, (-2, -2): 10, (-1, -1): 22, (0, 0): 29, (1, 1): 22, (2, 2): 10, (3, 3): 2}",97,False,0,2,0,0
K11a5,True,3,3,"{(-3, -3): 1, (-2, -2): 9, (-1, -1): 30, (0, 0): 45, (1, 1): 30, (2, 2): 9, (3, 3): 1}",125,False,0,2,0,0
K11a6,False,NaN,3,"{(-3, -4): 2, (-2, -3): 13, (-1, -2): 32, (0, -1): 41, (1, 0): 32, (2, 1): 13, (3, 2): 2}",135,False,1,2,1,1
K11a7,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 19, (0, 1): 21, (1, 2): 19, (2, 3): 12, (3, 4): 5, (4, 5): 1}",95,False,-1,2,0,-1
K11a8,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 27, (0, 0): 37, (1, 1): 27, (2, 2): 11, (3, 3): 2}",117,False,0,2,0,0
K11a9,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 10, (-1, -3): 11, (0, -2): 11, (1, -1): 11, (2, 0): 10, (3, 1): 5, (4, 2): 1}",65,False,1,2,2,2
K11a10,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 25, (0, -1): 31, (1, 0): 25, (2, 1): 11, (3, 2): 2}",107,False,1,2,1,1
K11a11,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 26, (0, 0): 35, (1, 1): 26, (2, 2): 11, (3, 3): 2}",113,False,0,2,0,0
K11a12,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 24, (0, -1): 29, (1, 0): 24, (2, 1): 11, (3, 2): 2}",103,False,1,2,1,1
K11a13,False,NaN,2,"{(-2, -2): 3, (-1, -1): 15, (0, 0): 25, (1, 1): 15, (2, 2): 3}",61,False,0,2,0,0
K11a14,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 15, (-1, -1): 28, (0, 0): 35, (1, 1): 28, (2, 2): 15, (3, 3): 5, (4, 4): 1}",133,False,0,2,0,0
K11a15,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 13, (-1, 0): 22, (0, 1): 25, (1, 2): 22, (2, 3): 13, (3, 4): 5, (4, 5): 1}",107,False,-1,2,0,-1
K11a16,False,NaN,3,"{(-3, -3): 2, (-2, -2): 10, (-1, -1): 24, (0, 0): 33, (1, 1): 24, (2, 2): 10, (3, 3): 2}",105,False,0,2,0,0
K11a17,True,2,3,"{(-3, -4): 1, (-2, -3): 10, (-1, -2): 30, (0, -1): 41, (1, 0): 30, (2, 1): 10, (3, 2): 1}",123,False,1,2,1,1
K11a18,False,NaN,3,"{(-3, -4): 3, (-2, -3): 13, (-1, -2): 29, (0, -1): 37, (1, 0): 29, (2, 1): 13, (3, 2): 3}",127,False,1,2,1,1
K11a19,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 18, (-1, -2): 33, (0, -1): 39, (1, 0): 33, (2, 1): 18, (3, 2): 6, (4, 3): 1}",155,False,1,2,1,1
K11a20,False,NaN,3,"{(-3, -5): 3, (-2, -4): 13, (-1, -3): 25, (0, -2): 31, (1, -1): 25, (2, 0): 13, (3, 1): 3}",113,False,1,2,2,2
K11a21,False,NaN,2,"{(-2, -3): 5, (-1, -2): 19, (0, -1): 27, (1, 0): 19, (2, 1): 5}",75,False,1,2,1,1
K11a22,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 13, (-1, -3): 20, (0, -2): 23, (1, -1): 20, (2, 0): 13, (3, 1): 5, (4, 2): 1}",101,False,1,2,2,2
K11a23,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 24, (0, -1): 31, (1, 0): 24, (2, 1): 10, (3, 2): 2}",103,False,1,2,1,1
K11a24,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 18, (-1, -1): 33, (0, 0): 41, (1, 1): 33, (2, 2): 18, (3, 3): 6, (4, 4): 1}",157,False,0,2,0,0
K11a25,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 18, (-1, -2): 33, (0, -1): 39, (1, 0): 33, (2, 1): 18, (3, 2): 6, (4, 3): 1}",155,False,1,2,1,1
K11a26,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 18, (-1, -1): 33, (0, 0): 41, (1, 1): 33, (2, 2): 18, (3, 3): 6, (4, 4): 1}",157,False,0,2,0,0
K11a27,False,NaN,3,"{(-3, -2): 2, (-2, -1): 13, (-1, 0): 34, (0, 1): 45, (1, 2): 34, (2, 3): 13, (3, 4): 2}",143,False,-1,2,0,-1
K11a28,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 15, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 15, (3, 3): 6, (4, 4): 1}",121,False,0,2,0,0
K11a29,False,NaN,3,"{(-3, -2): 2, (-2, -1): 12, (-1, 0): 27, (0, 1): 33, (1, 2): 27, (2, 3): 12, (3, 4): 2}",115,False,-1,2,0,-1
K11a30,False,NaN,3,"{(-3, -3): 2, (-2, -2): 13, (-1, -1): 35, (0, 0): 49, (1, 1): 35, (2, 2): 13, (3, 3): 2}",149,False,0,2,0,0
K11a31,False,NaN,3,"{(-3, -5): 3, (-2, -4): 14, (-1, -3): 28, (0, -2): 35, (1, -1): 28, (2, 0): 14, (3, 1): 3}",125,False,1,2,2,2
K11a32,False,NaN,3,"{(-3, -4): 3, (-2, -3): 14, (-1, -2): 32, (0, -1): 41, (1, 0): 32, (2, 1): 14, (3, 2): 3}",139,False,1,2,1,1
K11a33,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 19, (0, 1): 21, (1, 2): 19, (2, 3): 12, (3, 4): 5, (4, 5): 1}",95,False,-1,2,0,-1
K11a34,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 14, (-1, -2): 25, (0, -1): 29, (1, 0): 25, (2, 1): 14, (3, 2): 5, (4, 3): 1}",119,False,1,2,1,1
K11a35,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 25, (0, 0): 31, (1, 1): 25, (2, 2): 14, (3, 3): 5, (4, 4): 1}",121,False,0,2,0,0
K11a36,False,NaN,3,"{(-3, -3): 2, (-2, -2): 12, (-1, -1): 28, (0, 0): 37, (1, 1): 28, (2, 2): 12, (3, 3): 2}",121,False,0,2,0,0
K11a37,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 21, (0, 0): 29, (1, 1): 21, (2, 2): 9, (3, 3): 2}",93,False,0,2,0,0
K11a38,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 27, (0, 0): 37, (1, 1): 27, (2, 2): 11, (3, 3): 2}",117,False,0,2,0,0
K11a39,False,NaN,3,"{(-3, -3): 3, (-2, -2): 12, (-1, -1): 22, (0, 0): 27, (1, 1): 22, (2, 2): 12, (3, 3): 3}",101,False,0,2,0,0
K11a40,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 12, (-1, -3): 17, (0, -2): 19, (1, -1): 17, (2, 0): 12, (3, 1): 5, (4, 2): 1}",89,False,1,2,2,2
K11a41,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 27, (0, -1): 35, (1, 0): 27, (2, 1): 11, (3, 2): 2}",115,False,1,2,1,1
K11a42,True,2,3,"{(-3, -4): 1, (-2, -3): 9, (-1, -2): 26, (0, -1): 35, (1, 0): 26, (2, 1): 9, (3, 2): 1}",107,False,1,2,1,1
K11a43,False,NaN,3,"{(-3, -6): 4, (-2, -5): 15, (-1, -4): 30, (0, -3): 37, (1, -2): 30, (2, -1): 15, (3, 0): 4}",135,False,1,2,3,3
K11a44,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 14, (3, 3): 5, (4, 4): 1}",117,False,0,2,0,0
K11a45,False,NaN,2,"{(-2, -3): 6, (-1, -2): 22, (0, -1): 31, (1, 0): 22, (2, 1): 6}",87,False,1,2,1,1
K11a46,False,NaN,3,"{(-3, -4): 2, (-2, -3): 9, (-1, -2): 20, (0, -1): 25, (1, 0): 20, (2, 1): 9, (3, 2): 2}",87,False,1,2,1,1
K11a47,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 14, (3, 3): 5, (4, 4): 1}",117,False,0,2,0,0
K11a48,False,NaN,3,"{(-3, -1): 2, (-2, 0): 12, (-1, 1): 26, (0, 2): 33, (1, 3): 26, (2, 4): 12, (3, 5): 2}",113,False,-1,2,-1,-2
K11a49,False,NaN,3,"{(-3, -5): 3, (-2, -4): 13, (-1, -3): 23, (0, -2): 27, (1, -1): 23, (2, 0): 13, (3, 1): 3}",105,False,1,2,2,2
K11a50,False,NaN,2,"{(-2, -3): 5, (-1, -2): 21, (0, -1): 31, (1, 0): 21, (2, 1): 5}",83,False,1,2,1,1
K11a51,True,4,3,"{(-3, -2): 1, (-2, -1): 9, (-1, 0): 28, (0, 1): 39, (1, 2): 28, (2, 3): 9, (3, 4): 1}",115,False,-1,2,0,-1
K11a52,False,NaN,3,"{(-3, -3): 2, (-2, -2): 13, (-1, -1): 32, (0, 0): 43, (1, 1): 32, (2, 2): 13, (3, 3): 2}",137,False,0,2,0,0
K11a53,True,6,4,"{(-4, -2): 1, (-3, -1): 6, (-2, 0): 14, (-1, 1): 18, (0, 2): 19, (1, 3): 18, (2, 4): 14, (3, 5): 6, (4, 6): 1}",97,False,-1,2,-1,-2
K11a54,False,NaN,3,"{(-3, -2): 2, (-2, -1): 13, (-1, 0): 33, (0, 1): 43, (1, 2): 33, (2, 3): 13, (3, 4): 2}",139,False,-1,2,0,-1
K11a55,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 10, (-1, 0): 13, (0, 1): 13, (1, 2): 13, (2, 3): 10, (3, 4): 5, (4, 5): 1}",71,False,-1,2,0,-1
K11a56,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 25, (0, 0): 33, (1, 1): 25, (2, 2): 11, (3, 3): 2}",109,False,0,2,0,0
K11a57,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 20, (0, 1): 23, (1, 2): 20, (2, 3): 12, (3, 4): 5, (4, 5): 1}",99,False,-1,2,0,-1
K11a58,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 18, (0, 0): 23, (1, 1): 18, (2, 2): 9, (3, 3): 2}",81,False,0,2,0,0
K11a59,False,NaN,2,"{(-2, -3): 3, (-1, -2): 11, (0, -1): 15, (1, 0): 11, (2, 1): 3}",43,False,1,2,1,1
K11a60,False,NaN,3,"{(-3, -5): 3, (-2, -4): 12, (-1, -3): 18, (0, -2): 19, (1, -1): 18, (2, 0): 12, (3, 1): 3}",85,False,1,2,2,2
K11a61,False,NaN,2,"{(-2, -3): 6, (-1, -2): 26, (0, -1): 39, (1, 0): 26, (2, 1): 6}",103,False,1,2,1,1
K11a62,True,7,4,"{(-4, -1): 1, (-3, 0): 5, (-2, 1): 8, (-1, 2): 9, (0, 3): 9, (1, 4): 9, (2, 5): 8, (3, 6): 5, (4, 7): 1}",55,False,-1,2,-2,-3
K11a63,False,NaN,3,"{(-3, -1): 2, (-2, 0): 11, (-1, 1): 21, (0, 2): 25, (1, 3): 21, (2, 4): 11, (3, 5): 2}",93,False,-1,2,-1,-2
K11a64,False,NaN,3,"{(-3, -1): 2, (-2, 0): 11, (-1, 1): 22, (0, 2): 27, (1, 3): 22, (2, 4): 11, (3, 5): 2}",97,False,-1,2,-1,-2
K11a65,False,NaN,2,"{(-2, -1): 3, (-1, 0): 15, (0, 1): 23, (1, 2): 15, (2, 3): 3}",59,False,-1,2,0,-1
K11a66,True,5,4,"{(-4, -3): 1, (-3, -2): 6, (-2, -1): 15, (-1, 0): 24, (0, 1): 27, (1, 2): 24, (2, 3): 15, (3, 4): 6, (4, 5): 1}",119,False,-1,2,0,-1
K11a67,False,NaN,3,"{(-3, -3): 2, (-2, -2): 12, (-1, -1): 29, (0, 0): 39, (1, 1): 29, (2, 2): 12, (3, 3): 2}",125,False,0,2,0,0
K11a68,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 14, (-1, -2): 20, (0, -1): 21, (1, 0): 20, (2, 1): 14, (3, 2): 6, (4, 3): 1}",103,False,1,2,1,1
K11a69,False,NaN,3,"{(-3, -3): 2, (-2, -2): 13, (-1, -1): 33, (0, 0): 45, (1, 1): 33, (2, 2): 13, (3, 3): 2}",141,False,0,2,0,0
K11a70,False,NaN,3,"{(-3, -4): 2, (-2, -3): 14, (-1, -2): 36, (0, -1): 47, (1, 0): 36, (2, 1): 14, (3, 2): 2}",151,False,1,2,1,1
K11a71,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 18, (-1, -2): 34, (0, -1): 41, (1, 0): 34, (2, 1): 18, (3, 2): 6, (4, 3): 1}",159,False,1,2,1,1
K11a72,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 18, (-1, -1): 32, (0, 0): 39, (1, 1): 32, (2, 2): 18, (3, 3): 6, (4, 4): 1}",153,False,0,2,0,0
K11a73,True,4,4,"{(-4, -4): 1, (-3, -3): 7, (-2, -2): 21, (-1, -1): 37, (0, 0): 45, (1, 1): 37, (2, 2): 21, (3, 3): 7, (4, 4): 1}",177,False,0,2,0,0
K11a74,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 10, (-1, -3): 13, (0, -2): 15, (1, -1): 13, (2, 0): 10, (3, 1): 5, (4, 2): 1}",73,False,1,2,2,2
K11a75,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 19, (0, -1): 21, (1, 0): 19, (2, 1): 10, (3, 2): 2}",83,False,1,2,1,1
K11a76,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 17, (-1, -1): 30, (0, 0): 37, (1, 1): 30, (2, 2): 17, (3, 3): 6, (4, 4): 1}",145,False,0,2,0,0
K11a77,False,NaN,3,"{(-3, -2): 2, (-2, -1): 12, (-1, 0): 31, (0, 1): 41, (1, 2): 31, (2, 3): 12, (3, 4): 2}",131,False,-1,2,0,-1
K11a78,False,NaN,3,"{(-3, -4): 2, (-2, -3): 12, (-1, -2): 29, (0, -1): 37, (1, 0): 29, (2, 1): 12, (3, 2): 2}",123,False,1,2,1,1
K11a79,True,5,4,"{(-4, -3): 1, (-3, -2): 6, (-2, -1): 17, (-1, 0): 30, (0, 1): 35, (1, 2): 30, (2, 3): 17, (3, 4): 6, (4, 5): 1}",143,False,-1,2,0,-1
K11a80,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 16, (-1, -1): 28, (0, 0): 35, (1, 1): 28, (2, 2): 16, (3, 3): 6, (4, 4): 1}",137,False,0,2,0,0
K11a81,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 16, (-1, -2): 26, (0, -1): 29, (1, 0): 26, (2, 1): 16, (3, 2): 6, (4, 3): 1}",127,False,1,2,1,1
K11a82,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 19, (0, 1): 21, (1, 2): 19, (2, 3): 12, (3, 4): 5, (4, 5): 1}",95,False,-1,2,0,-1
K11a83,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 14, (-1, -3): 23, (0, -2): 27, (1, -1): 23, (2, 0): 14, (3, 1): 5, (4, 2): 1}",113,False,1,2,2,2
K11a84,False,NaN,3,"{(-3, -3): 2, (-2, -2): 10, (-1, -1): 23, (0, 0): 31, (1, 1): 23, (2, 2): 10, (3, 3): 2}",101,False,0,2,0,0
K11a85,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 25, (0, -1): 33, (1, 0): 25, (2, 1): 10, (3, 2): 2}",107,False,1,2,1,1
K11a86,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 12, (-1, -2): 18, (0, -1): 19, (1, 0): 18, (2, 1): 12, (3, 2): 5, (4, 3): 1}",91,False,1,2,1,1
K11a87,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 28, (0, 0): 39, (1, 1): 28, (2, 2): 11, (3, 3): 2}",121,False,0,2,0,0
K11a88,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 12, (-1, -1): 20, (0, 0): 25, (1, 1): 20, (2, 2): 12, (3, 3): 5, (4, 4): 1}",101,False,0,2,0,0
K11a89,False,NaN,3,"{(-3, -4): 2, (-2, -3): 12, (-1, -2): 28, (0, -1): 35, (1, 0): 28, (2, 1): 12, (3, 2): 2}",119,False,1,2,1,1
K11a90,False,NaN,3,"{(-3, -2): 2, (-2, -1): 10, (-1, 0): 20, (0, 1): 23, (1, 2): 20, (2, 3): 10, (3, 4): 2}",87,False,-1,2,0,-1
K11a91,False,NaN,3,"{(-3, -3): 2, (-2, -2): 12, (-1, -1): 30, (0, 0): 41, (1, 1): 30, (2, 2): 12, (3, 3): 2}",129,False,0,2,0,0
K11a92,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 21, (0, 1): 25, (1, 2): 21, (2, 3): 12, (3, 4): 5, (4, 5): 1}",103,False,-1,2,0,-1
K11a93,False,NaN,3,"{(-3, -3): 2, (-2, -2): 10, (-1, -1): 21, (0, 0): 27, (1, 1): 21, (2, 2): 10, (3, 3): 2}",93,False,0,2,0,0
K11a94,False,NaN,3,"{(-3, -6): 4, (-2, -5): 13, (-1, -4): 23, (0, -3): 27, (1, -2): 23, (2, -1): 13, (3, 0): 4}",107,False,1,2,3,3
K11a95,False,NaN,2,"{(-2, -4): 6, (-1, -3): 18, (0, -2): 25, (1, -1): 18, (2, 0): 6}",73,False,1,2,2,2
K11a96,True,3,3,"{(-3, -3): 1, (-2, -2): 9, (-1, -1): 29, (0, 0): 43, (1, 1): 29, (2, 2): 9, (3, 3): 1}",121,False,0,2,0,0
K11a97,False,NaN,3,"{(-3, -4): 2, (-2, -3): 9, (-1, -2): 16, (0, -1): 17, (1, 0): 16, (2, 1): 9, (3, 2): 2}",71,False,1,2,1,1
K11a98,False,NaN,2,"{(-2, -2): 4, (-1, -1): 19, (0, 0): 31, (1, 1): 19, (2, 2): 4}",77,False,0,2,0,0
K11a99,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 17, (-1, -2): 28, (0, -1): 31, (1, 0): 28, (2, 1): 17, (3, 2): 6, (4, 3): 1}",135,False,1,2,1,1
K11a100,False,NaN,3,"{(-3, -5): 3, (-2, -4): 15, (-1, -3): 32, (0, -2): 41, (1, -1): 32, (2, 0): 15, (3, 1): 3}",141,False,1,2,2,2
K11a101,False,NaN,3,"{(-3, -4): 3, (-2, -3): 16, (-1, -2): 39, (0, -1): 51, (1, 0): 39, (2, 1): 16, (3, 2): 3}",167,False,1,2,1,1
K11a102,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 23, (0, -1): 27, (1, 0): 23, (2, 1): 11, (3, 2): 2}",99,False,1,2,1,1
K11a103,False,NaN,2,"{(-2, -2): 4, (-1, -1): 20, (0, 0): 33, (1, 1): 20, (2, 2): 4}",81,False,0,2,0,0
K11a104,False,NaN,3,"{(-3, -3): 2, (-2, -2): 12, (-1, -1): 29, (0, 0): 39, (1, 1): 29, (2, 2): 12, (3, 3): 2}",125,False,0,2,0,0
K11a105,False,NaN,3,"{(-3, -5): 3, (-2, -4): 13, (-1, -3): 24, (0, -2): 29, (1, -1): 24, (2, 0): 13, (3, 1): 3}",109,False,1,2,2,2
K11a106,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 12, (-1, -1): 18, (0, 0): 21, (1, 1): 18, (2, 2): 12, (3, 3): 5, (4, 4): 1}",93,False,0,2,0,0
K11a107,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 26, (0, -1): 33, (1, 0): 26, (2, 1): 11, (3, 2): 2}",111,False,1,2,1,1
K11a108,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 20, (0, 1): 23, (1, 2): 20, (2, 3): 12, (3, 4): 5, (4, 5): 1}",99,False,-1,2,0,-1
K11a109,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 14, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 14, (3, 3): 5, (4, 4): 1}",117,False,0,2,0,0
K11a110,False,NaN,3,"{(-3, -3): 2, (-2, -2): 10, (-1, -1): 22, (0, 0): 29, (1, 1): 22, (2, 2): 10, (3, 3): 2}",97,False,0,2,0,0
K11a111,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 24, (0, -1): 31, (1, 0): 24, (2, 1): 10, (3, 2): 2}",103,False,1,2,1,1
K11a112,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 15, (-1, -1): 25, (0, 0): 31, (1, 1): 25, (2, 2): 15, (3, 3): 6, (4, 4): 1}",125,False,0,2,0,0
K11a113,True,6,4,"{(-4, -2): 1, (-3, -1): 6, (-2, 0): 15, (-1, 1): 21, (0, 2): 23, (1, 3): 21, (2, 4): 15, (3, 5): 6, (4, 6): 1}",109,False,-1,2,-1,-2
K11a114,False,NaN,3,"{(-3, -4): 3, (-2, -3): 15, (-1, -2): 35, (0, -1): 45, (1, 0): 35, (2, 1): 15, (3, 2): 3}",151,False,1,2,1,1
K11a115,False,NaN,3,"{(-3, -3): 3, (-2, -2): 13, (-1, -1): 27, (0, 0): 35, (1, 1): 27, (2, 2): 13, (3, 3): 3}",121,False,0,2,0,0
K11a116,False,NaN,3,"{(-3, -5): 3, (-2, -4): 15, (-1, -3): 31, (0, -2): 39, (1, -1): 31, (2, 0): 15, (3, 1): 3}",137,False,1,2,2,2
K11a117,False,NaN,3,"{(-3, -5): 2, (-2, -4): 12, (-1, -3): 27, (0, -2): 35, (1, -1): 27, (2, 0): 12, (3, 1): 2}",117,False,1,2,2,2
K11a118,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 20, (0, -1): 23, (1, 0): 20, (2, 1): 10, (3, 2): 2}",87,False,1,2,1,1
K11a119,False,NaN,2,"{(-2, -2): 4, (-1, -1): 19, (0, 0): 31, (1, 1): 19, (2, 2): 4}",77,False,0,2,0,0
K11a120,False,NaN,3,"{(-3, -1): 2, (-2, 0): 12, (-1, 1): 25, (0, 2): 31, (1, 3): 25, (2, 4): 12, (3, 5): 2}",109,False,-1,2,-1,-2
K11a121,True,4,3,"{(-3, -2): 1, (-2, -1): 9, (-1, 0): 29, (0, 1): 41, (1, 2): 29, (2, 3): 9, (3, 4): 1}",119,False,-1,2,0,-1
K11a122,False,NaN,3,"{(-3, -2): 2, (-2, -1): 12, (-1, 0): 30, (0, 1): 39, (1, 2): 30, (2, 3): 12, (3, 4): 2}",127,False,-1,2,0,-1
K11a123,False,NaN,2,"{(-2, -4): 9, (-1, -3): 29, (0, -2): 41, (1, -1): 29, (2, 0): 9}",117,False,1,2,2,2
K11a124,False,NaN,3,"{(-3, -6): 5, (-2, -5): 18, (-1, -4): 34, (0, -3): 41, (1, -2): 34, (2, -1): 18, (3, 0): 5}",155,False,1,2,3,3
K11a125,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 19, (-1, -2): 38, (0, -1): 47, (1, 0): 38, (2, 1): 19, (3, 2): 6, (4, 3): 1}",175,False,1,2,1,1
K11a126,True,4,4,"{(-4, -4): 1, (-3, -3): 5, (-2, -2): 16, (-1, -1): 31, (0, 0): 39, (1, 1): 31, (2, 2): 16, (3, 3): 5, (4, 4): 1}",145,False,0,2,0,0
K11a127,True,2,4,"{(-4, -6): 1, (-3, -5): 6, (-2, -4): 17, (-1, -3): 28, (0, -2): 33, (1, -1): 28, (2, 0): 17, (3, 1): 6, (4, 2): 1}",137,False,1,2,2,2
K11a128,True,3,3,"{(-3, -3): 1, (-2, -2): 9, (-1, -1): 31, (0, 0): 47, (1, 1): 31, (2, 2): 9, (3, 3): 1}",129,False,0,2,0,0
